path	size_bytes	category	recommendation	reason
06_leap_to_wuji2_final_pipeline/01_cases/live_scene0000_ashtray_armreachable_candidate0336	49050706	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_scene0000_ashtray_fullflow_candidate0191	49059565	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_scene0000_ashtray_fullflow_candidate0597	49053670	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_scene0000_ashtray_isaaclab_candidate0274	49078646	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_scene0000_ashtray_official_best	49006961	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/scene0001_view0001_official_rank0	49455119	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/scene0002_view0007_official_rank0	49470373	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/scene0003_view0005_official_rank0	49470812	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/scene0006_view0005_official_rank0	49431836	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/scene0009_view0004_official_rank0_pinky_ring	50381778	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
